,home_team_name,away_team_name,event_id,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched
3878,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Hiroshima Clean Sheet,1.198140854,0.0
3879,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Hiroshima Win to Nil,1.198140833,0.0
3880,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Match Odds,1.198140838,5159.260876
3881,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 0.5 Goals,1.198140842,0.0
3882,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 1.5 Goals,1.198140852,536.999064
3883,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 2.5 Goals,1.198140848,41.564544
3884,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 3.5 Goals,1.198140794,0.0
3885,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 4.5 Goals,1.198140849,0.0
3886,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 5.5 Goals,1.198140846,232.43981599999998
3887,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 6.5 Goals,1.198140844,0.0
3888,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 7.5 Goals,1.198140834,0.0
3889,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 8.5 Goals,1.198140835,0.0
3890,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Shimizu +1,1.198140840,0.0
3891,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Shimizu Clean Sheet,1.198140853,0.0
3892,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Shimizu Win to Nil,1.198140832,0.0
3893,Shimizu,Hiroshima,31399801,GMT,2022-04-29T05:00:00.000Z,JP,29,Japanese J League,89,TF,Total Goals Odd/Even,1.198140839,0.0
3894,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Asian Handicap,1.198141396,53.130868
3895,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Both teams to Score?,1.198141438,312.847416
3896,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Correct Score,1.198141448,412.3672840000001
3897,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Double Chance,1.198141430,101.43727999999999
3898,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Draw no Bet,1.198141431,0.0
3899,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 0.5,1.198141442,123.70400000000001
3900,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 1.5,1.198141444,0.0
3901,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 2.5,1.198141437,0.0
3902,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Goal Lines,1.198141361,53.069016000000005
3903,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time,1.198141446,11.504472
3904,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time Score,1.198141451,0.0
3905,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time/Full Time,1.198141452,111.3336
3906,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashiwa +1,1.198141441,0.0
3907,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashiwa Clean Sheet,1.198141454,0.0
3908,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashiwa Win to Nil,1.198141433,0.0
3909,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Match Odds,1.198141439,6685.2734199999995
3910,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 0.5 Goals,1.198141443,0.0
3911,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 1.5 Goals,1.198141453,108.241
3912,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 2.5 Goals,1.198141449,267.386196
3913,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 3.5 Goals,1.198141395,0.0
3914,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 4.5 Goals,1.198141450,0.0
3915,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 5.5 Goals,1.198141447,0.0
3916,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 6.5 Goals,1.198141445,0.0
3917,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 7.5 Goals,1.198141435,0.0
3918,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 8.5 Goals,1.198141436,0.0
3919,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Tosu +1,1.198141432,0.0
3920,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Tosu Clean Sheet,1.198141455,0.0
3921,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Tosu Win to Nil,1.198141434,0.0
3922,Kashiwa,Tosu,31399818,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Total Goals Odd/Even,1.198141440,0.0
3923,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Asian Handicap,1.198144041,91.2317
3924,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Both teams to Score?,1.198144083,94.01504000000001
3925,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,C-Osaka +1,1.198144086,0.0
3926,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,C-Osaka Clean Sheet,1.198144099,0.0
3927,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,C-Osaka Win to Nil,1.198144078,0.0
3928,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Correct Score,1.198144093,726.328036
3929,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Double Chance,1.198144075,137.92996
3930,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Draw no Bet,1.198144076,12.3704
3931,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 0.5,1.198144087,109.230632
3932,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 1.5,1.198144089,0.0
3933,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,First Half Goals 2.5,1.198144082,0.0
3934,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Goal Lines,1.198144002,0.0
3935,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time,1.198144091,0.0
3936,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time Score,1.198144096,0.0
3937,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Half Time/Full Time,1.198144097,0.0
3938,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashima +1,1.198144077,0.0
3939,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashima Clean Sheet,1.198144100,0.0
3940,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Kashima Win to Nil,1.198144079,0.0
3941,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Match Odds,1.198144084,6634.616632000001
3942,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 0.5 Goals,1.198144088,0.0
3943,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 1.5 Goals,1.198144098,135.579584
3944,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 2.5 Goals,1.198144094,77.438704
3945,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 3.5 Goals,1.198144040,0.0
3946,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 4.5 Goals,1.198144095,0.0
3947,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 5.5 Goals,1.198144092,0.0
3948,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 6.5 Goals,1.198144090,696.824632
3949,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 7.5 Goals,1.198144080,0.0
3950,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Over/Under 8.5 Goals,1.198144081,0.0
3951,C-Osaka,Kashima,31399938,GMT,2022-04-29T07:00:00.000Z,JP,29,Japanese J League,89,TF,Total Goals Odd/Even,1.198144085,0.0
3952,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,AC Horsens +1,1.198152478,0.0
3953,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Asian Handicap,1.198152442,0.0
3954,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Both teams to Score?,1.198152476,0.0
3955,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Correct Score,1.198152401,0.0
3956,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Double Chance,1.198152393,0.0
3957,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Draw no Bet,1.198152477,0.0
3958,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 0.5,1.198152395,0.0
3959,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 1.5,1.198152397,0.0
3960,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 2.5,1.198152390,0.0
3961,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Goal Lines,1.198152402,0.0
3962,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time,1.198152399,0.0
3963,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time Score,1.198152436,0.0
3964,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time/Full Time,1.198152439,0.0
3965,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Hvidovre +1,1.198152394,0.0
3966,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Match Odds,1.198152392,379.894984
3967,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 0.5 Goals,1.198152396,0.0
3968,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 1.5 Goals,1.198152440,0.0
3969,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 2.5 Goals,1.198152437,0.0
3970,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 3.5 Goals,1.198152441,0.0
3971,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 4.5 Goals,1.198152438,0.0
3972,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 5.5 Goals,1.198152400,0.0
3973,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 6.5 Goals,1.198152398,0.0
3974,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 7.5 Goals,1.198152391,0.0
3975,Hvidovre,AC Horsens,31400237,GMT,2022-04-29T16:30:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 8.5 Goals,1.198152389,0.0
3976,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Asian Handicap,1.198152352,0.0
3977,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Both teams to Score?,1.198152386,0.0
3978,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Correct Score,1.198152311,0.0
3979,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Double Chance,1.198152303,0.0
3980,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Draw no Bet,1.198152387,0.0
3981,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Esbjerg +1,1.198152388,0.0
3982,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 0.5,1.198152305,0.0
3983,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 1.5,1.198152307,0.0
3984,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,First Half Goals 2.5,1.198152300,0.0
3985,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Fremad Amager +1,1.198152304,0.0
3986,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Goal Lines,1.198152312,0.0
3987,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time,1.198152309,0.0
3988,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time Score,1.198152346,0.0
3989,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Half Time/Full Time,1.198152349,49.4816
3990,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Match Odds,1.198152302,3026.047248
3991,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 0.5 Goals,1.198152306,0.0
3992,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 1.5 Goals,1.198152350,0.0
3993,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 2.5 Goals,1.198152347,466.302228
3994,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 3.5 Goals,1.198152351,0.0
3995,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 4.5 Goals,1.198152348,0.0
3996,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 5.5 Goals,1.198152310,0.0
3997,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 6.5 Goals,1.198152308,0.0
3998,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 7.5 Goals,1.198152301,0.0
3999,Fremad Amager,Esbjerg,31400274,GMT,2022-04-29T17:00:00.000Z,DK,24,Danish 1st Division,25,TF,Over/Under 8.5 Goals,1.198152299,0.0
4000,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Asian Handicap,1.198153593,0.43296400000000007
4001,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Bohemians +1,1.198153545,0.0
4002,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Both teams to Score?,1.198153627,0.0
4003,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Correct Score,1.198153552,0.0
4004,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Double Chance,1.198153544,1.2370400000000001
4005,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Draw no Bet,1.198153628,0.0
4006,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 0.5,1.198153546,0.0
4007,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 1.5,1.198153548,52.203088
4008,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 2.5,1.198153541,0.0
4009,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Goal Lines,1.198153553,0.0
4010,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time,1.198153550,0.0
4011,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time Score,1.198153587,0.0
4012,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time/Full Time,1.198153590,0.0
4013,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Match Odds,1.198153543,7.051128
4014,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 0.5 Goals,1.198153547,0.0
4015,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 1.5 Goals,1.198153591,0.0
4016,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 2.5 Goals,1.198153588,81.52093599999999
4017,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 3.5 Goals,1.198153592,0.0
4018,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 4.5 Goals,1.198153589,0.0
4019,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 5.5 Goals,1.198153551,0.0
4020,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 6.5 Goals,1.198153549,0.0
4021,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 7.5 Goals,1.198153542,0.0
4022,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 8.5 Goals,1.198153540,0.0
4023,Bohemians,UCD,31400526,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,UCD +1,1.198153629,0.0
4024,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Asian Handicap,1.198153503,0.0
4025,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Both teams to Score?,1.198153537,0.0
4026,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Correct Score,1.198153462,0.0
4027,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Derry City +1,1.198153539,0.0
4028,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Double Chance,1.198153454,0.0
4029,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Draw no Bet,1.198153538,0.0
4030,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 0.5,1.198153456,0.0
4031,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 1.5,1.198153458,78.304632
4032,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,First Half Goals 2.5,1.198153451,0.0
4033,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Goal Lines,1.198153463,0.0
4034,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time,1.198153460,0.0
4035,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time Score,1.198153497,0.0
4036,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Half Time/Full Time,1.198153500,0.0
4037,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Match Odds,1.198153453,18.86486
4038,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 0.5 Goals,1.198153457,0.0
4039,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 1.5 Goals,1.198153501,0.0
4040,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 2.5 Goals,1.198153498,0.0
4041,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 3.5 Goals,1.198153502,78.304632
4042,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 4.5 Goals,1.198153499,0.0
4043,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 5.5 Goals,1.198153461,0.0
4044,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 6.5 Goals,1.198153459,0.0
4045,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 7.5 Goals,1.198153452,0.0
4046,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Over/Under 8.5 Goals,1.198153450,0.0
4047,St Patricks,Derry City,31400528,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,St Patricks +1,1.198153455,0.0
4048,Sligo Rovers,Shamrock Rovers,31400529,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Asian Handicap,1.198153413,0.0
4049,Sligo Rovers,Shamrock Rovers,31400529,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Both teams to Score?,1.198153447,0.0
4050,Sligo Rovers,Shamrock Rovers,31400529,GMT,2022-04-29T18:45:00.000Z,IE,24,Irish Premier Division,12203971,TF,Correct Score,1.198153372,0.0
